Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total Local,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total Foreign,Total All,persentase_lokal,persentase_asing
2021-01-29,SUDI,EQUITY,3166666667,0,0.0,320110000.0,0,16250,856149832,0,118250,0,0,1176394332.0,0,0,0,3298500,60000,64029375,564500,0,0,67952375,1244346707.0,94.53911240189427,5.460887598105726
2021-01-29,SUGI,EQUITY,24811541414,50,679831100.0,1497233833.0,1999929040,0,7653478555,2543303496,411236068,1542416,150000,14786704508.0,0,3355712448,55001900,528051847,64125333,98618211,973832220,0,4949494947,10024836906,24811541414.0,59.59607370325065,40.40392629674935
2021-01-29,SULI,EQUITY,3986916802,50,0.0,567675000.0,0,0,2281762361,66,8288926,0,1000,2857727353.0,0,6221000,0,62301241,111034933,20414900,39736171,0,878615831,1118324076,3976051429.0,71.8735007338357,28.126499266164295
2021-01-29,SUPR,EQUITY,1137579698,4250,0.0,507979747.0,0,0,5451564,316000,25,0,0,513747336.0,0,442654440,0,136975136,1234044,0,0,0,42968742,623832362,1137579698.0,45.16143676818677,54.83856323181323
2021-01-29,SURE,EQUITY,1497576771,2200,0.0,0.0,0,0,37386128,0,0,0,0,37386128.0,0,500190643,0,0,0,0,0,0,0,500190643,537576771.0,6.954565378718717,93.04543462128129
2021-01-29,SWAT,EQUITY,3019200000,98,0.0,0.0,100000,0,663613800,0,0,70000,0,663783800.0,0,0,0,0,416200,0,0,0,0,416200,664200000.0,99.9373381511593,0.06266184884071063
2021-01-29,TALF,EQUITY,1353435000,248,0.0,1192998900.0,0,0,7642900,0,0,0,0,1200641800.0,0,0,0,0,0,0,152732400,0,0,152732400,1353374200.0,88.7146954626444,11.285304537355596
2021-01-29,TAMA,EQUITY,1000000005,76,0.0,0.0,0,0,199527005,0,173000,0,0,199700005.0,0,0,0,0,300000,0,0,0,0,300000,200000005.0,99.85000000375,0.1499999962500001
2021-01-29,TAMU,EQUITY,37500000000,50,0.0,30133237340.0,0,0,1168577157,462635300,5541400,0,0,31769991197.0,0,3970014903,22987600,1577739900,60000,95133600,15386856,0,48585944,5729908803,37499900000.0,84.72020244587318,15.27979755412681
2021-01-29,TARA,EQUITY,10069645750,50,1251550214.0,3136314440.0,0,0,689543378,3687513609,32536034,2400000,0,8799857675.0,1455100,1110840405,5464100,40440142,321510,40385482,29109326,0,41772010,1269788075,10069645750.0,87.38994293816145,12.610057061838546
2021-01-29,TAXI,EQUITY,10223647156,50,910564305.0,1657594770.0,324227343,0,1914070983,764092978,146487659,16963898,1885409,5735887345.0,0,143123300,0,171624237,28369531,0,1850218013,0,2294314730,4487649811,10223537156.0,56.104724397012795,43.895275602987205
2021-01-29,TBIG,EQUITY,22656999445,2240,1108053765.0,14136415856.0,98124000,0,727545087,1019248263,106625744,15017300,4305700,17215335715.0,57715095,970333774,143763483,802072883,60878300,838291778,1176536627,6759600,1385312190,5441663730,22656999445.0,75.98241663372208,24.01758336627792
2021-01-29,TBLA,EQUITY,5342098939,890,0.0,3038710392.0,0,0,545718981,36577504,104894488,0,20000,3725921365.0,0,525659753,13043200,245927270,15717950,38694448,552280568,6229300,206529619,1604082108,5330003473.0,69.90467049175973,30.095329508240265
2021-01-29,TBMS,EQUITY,367340000,1000,1186000.0,1746800.0,0,0,14775600,7689100,107500,0,0,25505000.0,0,60554000,0,152000,107000,0,22000,0,4000,60839000,86344000.0,29.538821458352636,70.46117854164737
2021-01-29,TCID,EQUITY,201066667,6450,1038200.0,3622046.0,0,0,11061214,3910666,409520,0,0,20041646.0,0,72344,0,294600,1080858,1687400,7322000,0,3664089,14121291,34162937.0,58.66488001309723,41.33511998690277
2021-01-29,TCPI,EQUITY,5000000000,7625,4196700.0,113053100.0,0,0,663462000,6934900,0,0,0,787646700.0,0,523900,456400,277793300,0,1411700,32134267,18400,15333,312353300,1100000000.0,71.60424545454545,28.395754545454544
2021-01-29,TDPM,EQUITY,10485050500,112,1056630000.0,411068030.0,0,0,381129900,80673000,1400000,0,0,1930900930.0,0,8226266670,0,15531300,5858100,27500000,14344000,0,264649500,8554149570,10485050500.0,18.415752313257816,81.58424768674219
2021-01-29,TEBE,EQUITY,1285000000,520,0.0,730032348.0,0,0,210603700,0,35000,0,0,940671048.0,0,106757773,0,300,123377763,0,0,0,114193116,344328952,1285000000.0,73.20397260700389,26.79602739299611
2021-01-29,TECH,EQUITY,1256300000,2380,0.0,1234511000.0,0,0,21569600,0,0,0,0,1256080600.0,0,214800,0,1700,2000,0,900,0,0,219400,1256300000.0,99.98253601846693,0.01746398153307331
2021-01-29,TELE,EQUITY,7310929389,121,9267400.0,5319496447.0,165000,0,1898851846,1000137,2501239,1095000,750700,7233127769.0,0,200,2488300,15068746,3048700,13621300,23526641,4552500,15495233,77801620,7310929389.0,98.9358176524443,1.0641823475557028
2021-01-29,TFAS,EQUITY,1666666500,446,16875000.0,1416159500.0,0,0,233566900,0,0,0,0,1666601400.0,0,0,0,0,0,0,65100,0,0,65100,1666666500.0,99.9960939996094,0.003906000390600039
2021-01-29,TFCO,EQUITY,4823076400,456,0.0,155000.0,0,0,39167136,0,5200,0,0,39327336.0,0,0,0,0,30100,0,32500,0,0,62600,39389936.0,99.8410761571179,0.15892384288210065
2021-01-29,TGKA,EQUITY,918492750,7500,0.0,892252750.0,525000,9240,12290030,0,1785,0,3384770,908463575.0,0,300,0,7397000,7600,0,381150,0,0,7786050,916249625.0,99.15022611878285,0.849773881217141
2021-01-29,TGRA,EQUITY,2750000000,169,0.0,645416500.0,194546900,0,1334222800,348031200,83448500,121309300,8834600,2735809800.0,0,600200,0,5178800,80100,0,8331100,0,0,14190200,2750000000.0,99.48399272727272,0.5160072727272728
2021-01-29,TIFA,EQUITY,1079700000,680,0.0,162944600.0,0,0,2522600,300000,0,0,0,165767200.0,0,0,0,913914700,15100,0,3000,0,0,913932800,1079700000.0,15.353079559136797,84.6469204408632
2021-01-29,TINS,EQUITY,7447753454,1690,461901882.0,29860713.0,69672491,7398,1102939860,356666865,7764356,309444,615503,2029738512.0,1898500,70118795,77245710,127818460,4577229,104183849,71358020,0,116766273,573966836,2603705348.0,77.95576844204416,22.044231557955843
2021-01-29,TIRA,EQUITY,588000000,274,0.0,558826000.0,0,0,27656200,50000,0,0,35000,586567200.0,0,0,0,0,44800,0,0,0,0,44800,586612000.0,99.99236292472708,0.007637075272923159
2021-01-29,TIRT,EQUITY,1011774750,50,0.0,826450974.0,0,0,161711800,0,15193300,0,0,1003356074.0,0,0,0,0,741300,0,0,0,5404032,6145332,1009501406.0,99.39125077355266,0.6087492264473379
2021-01-29,TKIM,EQUITY,3113223570,13200,246780015.0,2150648.0,6482400,17800,117454383,76864022,23826065,393130,351286,474319749.0,929800,7629666,12961920,21138258,461199,62691501,22475185,100900,268799512,397187941,871507690.0,54.4251937696614,45.5748062303386
2021-01-29,TLKM,EQUITY,99062216600,3110,7423981460.0,243302950.0,618497350,922550,2051182783,3534763201,79157220,105874600,3496800,14061178914.0,892363413,1505587419,4834705065,7246548291,81775197,10098950754,925640902,200810600,7555429525,33341811166,47402990080.0,29.663063216623147,70.33693678337686
2021-01-29,TMAS,EQUITY,5705150000,117,138080200.0,1293050.0,6777400,0,816690600,64292560,4975,1500,0,1027140285.0,0,5844875,0,9125305,49541900,0,100,0,95,64512275,1091652560.0,94.09040226132021,5.909597738679786
2021-01-29,TMPI,EQUITY,5502083747,50,92488924.0,733592695.0,1100014,350,3313210861,427786092,41923254,8694500,0,4618796690.0,0,190394650,10811100,85643965,65736893,45912600,332343000,0,150875539,881717747,5500514437.0,83.97026756135756,16.029732438642448
2021-01-29,TMPO,EQUITY,1058333250,170,919655.0,163976835.0,0,0,96907992,0,10032,1322500,43750457,306887471.0,0,100,0,33000000,79100,0,0,0,6327000,39406200,346293671.0,88.62058325056712,11.379416749432883
2021-01-29,TNCA,EQUITY,421640000,224,21082000.0,235283600.0,0,0,39439000,1900000,0,0,0,297704600.0,0,0,0,0,8025000,0,0,0,115910400,123935400,421640000.0,70.60634664642824,29.393653353571768
2021-01-29,TOBA,EQUITY,8049964000,490,0.0,1765779144.0,435200,0,297574900,132988900,0,810000,0,2197588144.0,0,5788799956,0,1280000,42400,0,1081600,0,1171900,5792375856,7989964000.0,27.504356014620342,72.49564398537966
2021-01-29,TOPS,EQUITY,33330000000,50,0.0,20550385649.0,54281400,0,7889413674,138167600,238,1500,416600,28632666661.0,0,627223639,1569600,674031400,188963652,62480700,591976700,0,90,2146245781,30778912442.0,93.02689532957216,6.973104670427848
2021-01-29,TOTL,EQUITY,3410000000,338,52451295.0,147768420.0,36197100,0,690627060,57308600,4665585,75000,0,989093060.0,38931600,2905200,0,30789480,1705500,233582800,114695185,0,7678675,430288440,1419381500.0,69.68479298905896,30.315207010941034
2021-01-29,TOTO,EQUITY,10320000000,214,9566000.0,662109570.0,0,0,381358580,34652900,2630690,0,4801450,1095119190.0,0,520000,0,143741900,17974960,8568000,26277000,0,181595640,378677500,1473796690.0,74.30598789036499,25.694012109635015
2021-01-29,TOWR,EQUITY,51014625000,960,1313661105.0,2557212400.0,127253700,1000,2640038385,1213731191,86344952,12558700,374500,7951175933.0,108143133,983437231,2462162220,2997589580,6373400,5650866085,2845376865,56466591,2420412997,17530828102,25482004035.0,31.20310287243858,68.79689712756142
2021-01-29,TOYS,EQUITY,1435000000,464,0.0,0.0,0,0,424999900,0,0,0,0,424999900.0,0,0,0,0,100,0,0,0,0,100,425000000.0,99.99997647058824,2.3529411764705884e-05
2021-01-29,TPIA,EQUITY,17833520260,10175,163377415.0,7488179830.0,15094625,0,1058055141,58188622,66330440,0,0,8849226073.0,131500,302317819,675010,525636568,252090,4254609,106898770,0,894946341,1835112707,10684338780.0,82.82427443769244,17.175725562307562
2021-01-29,TPMA,EQUITY,2633300000,795,0.0,2165520190.0,0,0,286957010,0,0,0,0,2452477200.0,0,0,0,178749600,0,1227100,846100,0,0,180822800,2633300000.0,93.13322447119583,6.866775528804162
2021-01-29,TRAM,EQUITY,49643627934,50,2407600000.0,11113195391.0,11919500,0,14641723519,5115445966,927252569,400200,1001700,34218538845.0,8028600,12215156657,642925206,196129050,24873700,1334928534,721294641,0,281752701,15425089089,49643627934.0,68.928360534997,31.071639465003006
2021-01-29,TRIL,EQUITY,1200000000,50,0.0,864433740.0,0,0,271929060,0,10003600,1691000,658700,1148716100.0,0,0,0,21000,2188600,0,1002800,0,48071500,51283900,1200000000.0,95.72634166666667,4.273658333333334
2021-01-29,TRIM,EQUITY,7109300000,95,0.0,701192850.0,154,15000,692778240,0,147644514,882,426860,1542058500.0,0,100,0,5330599500,211300,0,235930600,0,500000,5567241500,7109300000.0,21.690722012012433,78.30927798798757
2021-01-29,TRIN,EQUITY,4373363827,163,0.0,3496631500.0,0,0,465384527,0,200,0,0,3962016227.0,0,0,0,1847600,0,0,0,0,0,1847600,3963863827.0,99.95338891342797,0.046611086572021135
2021-01-29,TRIO,EQUITY,26007494645,426,48200.0,12520059826.0,0,452943913,192578829,24500,100,0,0,13165655368.0,0,2746387827,0,6644466756,6600,0,2859836647,0,512543000,12763240830,25928896198.0,50.77599627636876,49.22400372363124
2021-01-29,TRIS,EQUITY,3141443806,121,0.0,106630400.0,0,0,57329708,74856225,0,0,0,238816333.0,0,3000,0,3305000,481100,0,21491100,0,100514225,125794425,364610758.0,65.49898151935496,34.50101848064505
2021-01-29,TRJA,EQUITY,1510200000,168,0.0,72201200.0,0,0,302368800,0,0,0,0,374570000.0,0,0,0,0,430000,0,0,0,0,430000,375000000.0,99.88533333333334,0.11466666666666667
2021-01-29,TRST,EQUITY,2808000000,386,750.0,1508033437.0,50,13425,720337343,0,179575,0,7020005,2235584585.0,0,0,0,36540835,3768288,1042500,7781126,0,497751,49630500,2285215085.0,97.82819130130152,2.171808698698486
2021-01-29,TRUB,EQUITY,15799456267,50,2381735.0,3619318085.0,12252000,0,8097394925,5856000,37376915,900000,7250000,11782729660.0,0,29530853,16717500,226646349,36814000,183726500,64030095,0,859206310,1416671607,13199401267.0,89.26715251439595,10.73284748560406
2021-01-29,TRUK,EQUITY,435000000,274,0.0,241755000.0,0,0,193078400,0,15000,0,0,434848400.0,0,0,0,0,151600,0,0,0,0,151600,435000000.0,99.96514942528735,0.034850574712643675
2021-01-29,TRUS,EQUITY,800000000,346,0.0,364242800.0,0,0,195755800,1000,0,0,0,559999600.0,0,0,0,200,200,0,0,0,0,400,560000000.0,99.99992857142857,7.142857142857143e-05
2021-01-29,TSPC,EQUITY,4500000000,1370,546300.0,948541418.0,914300,10000,136851842,2935200,954058,0,200,1090753318.0,0,35034149,64600,42874273,592200,168038500,319261467,0,91319693,657184882,1747938200.0,62.40228161384653,37.59771838615347
2021-01-29,TUGU,EQUITY,1777777800,1560,10425000.0,279691300.0,8683700,0,6781300,7007300,484400,0,0,313073000.0,0,94122900,0,185500,74200,130000,280710000,0,49482200,424704800,737777800.0,42.43459209534361,57.56540790465639
2021-01-29,TURI,EQUITY,5580000000,1300,0.0,1604572400.0,0,0,116027256,45702400,195,0,0,1766302251.0,0,699512690,493400,184409159,500,36528100,8198500,0,2002400,931144749,2697447000.0,65.48051735585537,34.51948264414463
2021-01-29,UANG,EQUITY,1210000000,202,0.0,953696000.0,0,0,215680500,0,0,0,0,1169376500.0,0,0,0,0,19500,0,0,0,0,19500,1169396000.0,99.99833247249008,0.0016675275099282023
2021-01-29,UCID,EQUITY,4156572300,1405,4214800.0,16250900.0,54928200,0,14443200,164005200,499,5122400,0,258965199.0,0,129058140,7944800,134482862,1234200,204741500,1350889,0,93536810,572349201,831314400.0,31.151294744804133,68.84870525519587
2021-01-29,UFOE,EQUITY,2287500000,1,0.0,0.0,0,0,457500000,0,0,0,0,457500000.0,0,0,0,0,0,0,0,0,0,0,457500000.0,100.0,0.0
2021-01-29,ULTJ,EQUITY,11553528000,1510,507773900.0,1370557490.0,45533800,0,5272246213,22815,3051279,300000,41712,7199527209.0,0,80109440,673600,229998900,50700,245187100,18095369,348500,436890322,1011353931,8210881140.0,87.68276006246023,12.31723993753976
2021-01-29,UNIC,EQUITY,383331363,4100,1955884.0,259503981.0,27951,52582,116079999,0,14142,370,0,377634909.0,0,13425,0,48239,505568,367435,86462,0,65,1021194,378656103.0,99.7303109623985,0.2696890376014882
2021-01-29,UNIT,EQUITY,75422200,174,0.0,26073350.0,0,0,25159575,0,4000,0,0,51236925.0,0,16423425,0,365150,384075,0,497100,0,6515525,24185275,75422200.0,67.93347979772534,32.06652020227466
2021-01-29,UNSP,EQUITY,2500162344,110,1949006.0,305970839.0,10207400,360,1543067147,6840655,5100850,261050,108590,1873505897.0,0,229161942,0,31701325,11149076,0,4415058,0,348695389,625122790,2498628687.0,74.98136504825936,25.01863495174063
2021-01-29,UNTR,EQUITY,3730135136,22850,284359408.0,6408701.0,38618030,125349,94640717,183527462,1585070,5725333,10480101,625470171.0,18391345,53043162,159171222,70279421,636193,302749243,49266257,4694658,224542989,882774490,1508244661.0,41.47007360100975,58.52992639899025
2021-01-29,UNVR,EQUITY,38150000000,6925,1457150321.0,13102750.0,149243900,32500,495736021,501716604,7086015,26610200,679000,2651357311.0,80479435,209922637,674078692,259368920,2497600,689394864,140962017,35661200,756609974,2848975339,5500332650.0,48.20358112340715,51.79641887659285
2021-01-29,URBN,EQUITY,3232122588,492,25000000.0,2521103899.0,0,0,51610589,162812200,0,0,233700,2760760388.0,0,0,0,77700,5000,0,0,0,471279500,471362200,3232122588.0,85.41632666563946,14.583673334360547
2021-01-29,VICI,EQUITY,6708000000,374,0.0,481372200.0,300000,0,524313700,100000,0,0,0,1006085900.0,0,0,0,2000,0,0,9100,0,1903000,1914100,1008000000.0,99.81010912698413,0.189890873015873
2021-01-29,VICO,EQUITY,9150094680,77,0.0,259668400.0,0,0,2009438480,0,0,0,0,2269106880.0,0,449252400,0,0,281735400,0,0,0,0,730987800,3000094680.0,75.63450897489675,24.365491025103246
2021-01-29,VINS,EQUITY,1460573616,88,66304300.0,1162858995.0,0,0,20924021,70000000,70000000,0,0,1390087316.0,0,70481900,0,0,4400,0,0,0,0,70486300,1460573616.0,95.17406728234369,4.825932717656321
2021-01-29,VIVA,EQUITY,16464270400,50,29065000.0,6683082380.0,650000,0,2525616323,166151600,441100618,925000,4800,9846595721.0,63,403761100,0,5410727148,77135100,186060500,215338100,0,273702668,6566724679,16413320400.0,59.99149155097222,40.00850844902778
2021-01-29,VOKS,EQUITY,4155602595,196,2670000.0,256485550.0,0,11010,1961700630,3781200,90,0,0,2224648480.0,0,1666511565,0,31138700,1597000,0,197791570,0,0,1897038835,4121687315.0,53.974217595397576,46.025782404602424
2021-01-29,VRNA,EQUITY,5687353997,97,0.0,244315040.0,61904800,1290090704,117060759,0,2133500,0,0,1715504803.0,0,0,0,3836457494,100,0,0,0,0,3836457594,5551962397.0,30.8990710010387,69.10092899896131
2021-01-29,WAPO,EQUITY,1240923111,67,0.0,1005808000.0,0,0,198167911,0,24742000,0,0,1228717911.0,0,0,0,0,4200,0,0,0,2200000,2204200,1230922111.0,99.82093099309027,0.17906900690973127
2021-01-29,WEGE,EQUITY,9572000000,200,258882600.0,34350400.0,44915600,0,1568293800,148823846,13220855,0,423116500,2491603601.0,0,6903300,61517,39159891,3116800,67219700,20961520,0,242973671,380396399,2872000000.0,86.75500003481895,13.244999965181059
2021-01-29,WEHA,EQUITY,886411265,53,0.0,735165686.0,0,0,85213476,37962300,16450000,1100,0,874792562.0,0,0,0,7119100,491700,0,7700,0,0,7618500,882411062.0,99.13662687061827,0.8633731293817348
2021-01-29,WICO,EQUITY,1268950977,440,0.0,76100.0,0,3240,381673969,0,87830,0,0,381841139.0,0,823597577,0,0,857511,0,62205020,0,476,886660584,1268501723.0,30.10174381923169,69.89825618076831
2021-01-29,WIFI,EQUITY,1947077000,635,0.0,275815300.0,0,0,118707200,45024500,0,0,0,439547000.0,0,0,0,0,30000,0,0,0,0,30000,439577000.0,99.99317525712219,0.006824742877812078
2021-01-29,WIIM,EQUITY,2099873760,458,31310100.0,22269200.0,1193400,0,985348148,36534600,5944600,0,0,1082600048.0,0,8334800,0,7143560,1208500,0,2693160,0,2,19380022,1101980070.0,98.24134550818147,1.7586544918185316
2021-01-29,WIKA,EQUITY,8969951372,1800,812976988.0,95474899.0,141819040,0,678496404,535900131,4379685,18201260,5396300,2292644707.0,2500645,46330234,301777081,50909229,3998396,207596386,76259801,211200,151613693,841196665,3133841372.0,73.15765014413755,26.842349855862455
2021-01-29,WINS,EQUITY,4243011640,100,107553886.0,658479739.0,28884403,0,1551207819,152601029,10932,400000,0,2499137808.0,0,38105869,0,374321675,96195814,9858400,216106897,0,27724321,762312976,3261450784.0,76.6265681597972,23.373431840202805
2021-01-29,WOMF,EQUITY,3481481480,238,0.0,880113669.0,0,2386646729,138338635,0,300000,0,0,3405399033.0,0,100,0,71998743,159100,0,2924500,0,1000004,76082447,3481481480.0,97.81465311715517,2.1853468828448284
2021-01-29,WOOD,EQUITY,6306250000,615,219653100.0,1373461625.0,7104700,0,225786617,197547500,129214479,100000,1139200,2154007221.0,35554400,30193600,0,18021000,3343100,317966672,623161,0,269040846,674742779,2828750000.0,76.14696318161732,23.853036818382677
2021-01-29,WOWS,EQUITY,2475720000,56,0.0,6609600.0,29999900,0,793756300,11901100,5499900,100,0,847766900.0,0,100700,0,1899100,222200,0,11100,0,0,2233100,850000000.0,99.73728235294118,0.26271764705882356
2021-01-29,WSBP,EQUITY,26361157534,250,1354064300.0,2026892500.0,174683300,0,6048259631,61792233,21647366,44321900,8353900,9740015130.0,7568400,47269970,20800900,174317860,18194800,303660100,127638237,0,104997603,804447870,10544463000.0,92.37089769294083,7.629102307059164
2021-01-29,WSKT,EQUITY,13573951000,1415,1045945240.0,160922074.0,90091642,0,2236627728,506023943,22093072,22538452,3393000,4087635151.0,4029200,33608813,47112801,70286832,4399024,209450637,96788046,290400,56652209,522617962,4610253113.0,88.66400717725625,11.335992822743743
2021-01-29,WTON,EQUITY,8715466600,342,463116100.0,30329700.0,101300200,0,1959502748,144315038,15392831,14440200,513335149,3241731966.0,0,2011700,10746400,45303971,3660200,47376100,38899100,0,10414163,158411634,3400143600.0,95.34103106704082,4.658968932959184
2021-01-29,YELO,EQUITY,380043597,51,0.0,227048800.0,0,0,152876097,0,0,100000,0,380024897.0,0,0,0,0,18700,0,0,0,0,18700,380043597.0,99.99507951189084,0.0049204881091576445
2021-01-29,YPAS,EQUITY,668000089,354,0.0,597650500.0,0,0,67990489,0,0,0,0,665640989.0,0,0,0,2500,0,0,7100,0,0,9600,665650589.0,99.99855780192212,0.0014421980778867756
2021-01-29,YULE,EQUITY,1785000000,398,0.0,218308872.0,0,0,1196176420,0,286180600,0,81960152,1782626044.0,0,0,0,0,1761056,0,612900,0,0,2373956,1785000000.0,99.86700526610645,0.13299473389355743
2021-01-29,ZBRA,EQUITY,856133009,50,11419.0,697219521.0,3150000,621,149626630,5089300,27607,0,0,855125098.0,0,0,0,12854,1066,0,100,0,0,14020,855139118.0,99.99836050068288,0.0016394993171157913
2021-01-29,ZINC,EQUITY,25250000000,133,0.0,3290039832.0,3597200,0,16226697201,850000,234,1320000,0,19522504467.0,0,1309300,0,3248953100,10670233,7958500,40079600,0,2524800,3311495533,22834000000.0,85.49752328545152,14.50247671454848
2021-01-29,ZONE,EQUITY,870171478,414,0.0,320958578.0,0,0,31990900,676600,0,0,0,353626078.0,0,0,0,0,2600,0,0,0,17800,20400,353646478.0,99.99423152745211,0.005768472547887215
2021-01-29,ABSM01A,CORPORATE BOND,115000000000,1,750000000.0,500000000.0,0,0,15650000000,98100000000,0,0,0,115000000000.0,0,0,0,0,0,0,0,0,0,0,115000000000.0,100.0,0.0
2021-01-29,ABSM01B,CORPORATE BOND,25000000000,1,1000000000.0,0.0,0,0,4000000000,20000000000,0,0,0,25000000000.0,0,0,0,0,0,0,0,0,0,0,25000000000.0,100.0,0.0
2021-01-29,ABSM01C,CORPORATE BOND,35000000000,1,0.0,0.0,0,0,0,35000000000,0,0,0,35000000000.0,0,0,0,0,0,0,0,0,0,0,35000000000.0,100.0,0.0
2021-01-29,ADHI02ACN2,CORPORATE BOND,556000000000,1,30000000000.0,0.0,14000000000,15000000000,17000000000,458000000000,0,22000000000,0,556000000000.0,0,0,0,0,0,0,0,0,0,0,556000000000.0,100.0,0.0
2021-01-29,ADHI02BCN2,CORPORATE BOND,473500000000,1,110000000000.0,10000000000.0,244500000000,16000000000,16000000000,76000000000,0,1000000000,0,473500000000.0,0,0,0,0,0,0,0,0,0,0,473500000000.0,100.0,0.0
2021-01-29,ADHI02CN1,CORPORATE BOND,2997000000000,1,555500000000.0,16000000000.0,902000000000,30000000000,57000000000,1072500000000,0,29000000000,335000000000,2997000000000.0,0,0,0,0,0,0,0,0,0,0,2997000000000.0,100.0,0.0
2021-01-29,ADHI03CN1,CORPORATE BOND,289600000000,1,2000000000.0,0.0,95600000000,100000000000,51000000000,24000000000,0,17000000000,0,289600000000.0,0,0,0,0,0,0,0,0,0,0,289600000000.0,100.0,0.0
2021-01-29,ADMF03CCN3,CORPORATE BOND,697500000000,1,228500000000.0,0.0,60000000000,22600000000,5400000000,351000000000,0,0,0,667500000000.0,0,0,0,0,0,30000000000,0,0,0,30000000000,697500000000.0,95.6989247311828,4.301075268817204
2021-01-29,ADMF03CCN4,CORPORATE BOND,431000000000,1,110000000000.0,0.0,6000000000,55000000000,0,260000000000,0,0,0,431000000000.0,0,0,0,0,0,0,0,0,0,0,431000000000.0,100.0,0.0
2021-01-29,ADMF03CCN5,CORPORATE BOND,241000000000,1,150000000000.0,0.0,17000000000,70000000000,0,4000000000,0,0,0,241000000000.0,0,0,0,0,0,0,0,0,0,0,241000000000.0,100.0,0.0
2021-01-29,ADMF03CCN6,CORPORATE BOND,68000000000,1,7000000000.0,0.0,19000000000,39000000000,0,3000000000,0,0,0,68000000000.0,0,0,0,0,0,0,0,0,0,0,68000000000.0,100.0,0.0
2021-01-29,ADMF04BCN4,CORPORATE BOND,58000000000,1,14000000000.0,0.0,1000000000,10000000000,7000000000,26000000000,0,0,0,58000000000.0,0,0,0,0,0,0,0,0,0,0,58000000000.0,100.0,0.0
2021-01-29,ADMF04BCN5,CORPORATE BOND,287250000000,1,103000000000.0,0.0,18000000000,43000000000,49750000000,66000000000,0,2000000000,0,281750000000.0,0,0,0,0,5500000000,0,0,0,0,5500000000,287250000000.0,98.08529155787642,1.9147084421235858
2021-01-29,ADMF04BCN6,CORPORATE BOND,703000000000,1,0.0,2550000000.0,0,485200000000,134550000000,54000000000,0,0,0,676300000000.0,0,0,0,5700000000,1000000000,20000000000,0,0,0,26700000000,703000000000.0,96.20199146514936,3.79800853485064
2021-01-29,ADMF04CCN1,CORPORATE BOND,91000000000,1,23000000000.0,0.0,5000000000,53000000000,3500000000,5000000000,0,0,0,89500000000.0,0,0,0,1500000000,0,0,0,0,0,1500000000,91000000000.0,98.35164835164835,1.6483516483516483
2021-01-29,ADMF04CCN2,CORPORATE BOND,552000000000,1,150000000000.0,0.0,10000000000,181500000000,10250000000,164000000000,0,0,0,515750000000.0,0,0,0,36000000000,250000000,0,0,0,0,36250000000,552000000000.0,93.43297101449275,6.567028985507246
2021-01-29,ADMF04CCN3,CORPORATE BOND,715500000000,1,9000000000.0,9500000000.0,18100000000,236320000000,34580000000,403500000000,0,3000000000,0,714000000000.0,0,0,0,0,1500000000,0,0,0,0,1500000000,715500000000.0,99.79035639412997,0.20964360587002095
2021-01-29,ADMF04CCN4,CORPORATE BOND,328000000000,1,65000000000.0,20900000000.0,28000000000,4300000000,45500000000,140000000000,0,24300000000,0,328000000000.0,0,0,0,0,0,0,0,0,0,0,328000000000.0,100.0,0.0
2021-01-29,ADMF04CCN5,CORPORATE BOND,607750000000,1,225000000000.0,10300000000.0,131000000000,111100000000,23350000000,105000000000,0,0,0,605750000000.0,0,0,0,0,2000000000,0,0,0,0,2000000000,607750000000.0,99.67091731797615,0.3290826820238585
2021-01-29,ADMF04CCN6,CORPORATE BOND,190000000000,1,5000000000.0,0.0,10000000000,75000000000,5000000000,95000000000,0,0,0,190000000000.0,0,0,0,0,0,0,0,0,0,0,190000000000.0,100.0,0.0
2021-01-29,ADMF04DCN2,CORPORATE BOND,162000000000,1,2400000000.0,0.0,0,32800000000,14200000000,107600000000,0,5000000000,0,162000000000.0,0,0,0,0,0,0,0,0,0,0,162000000000.0,100.0,0.0
2021-01-29,ADMF04DCN3,CORPORATE BOND,268500000000,1,30000000000.0,0.0,14000000000,0,24500000000,197000000000,0,3000000000,0,268500000000.0,0,0,0,0,0,0,0,0,0,0,268500000000.0,100.0,0.0
2021-01-29,ADMF04ECN3,CORPORATE BOND,460750000000,1,163000000000.0,2000000000.0,106500000000,12700000000,35550000000,136000000000,0,5000000000,0,460750000000.0,0,0,0,0,0,0,0,0,0,0,460750000000.0,100.0,0.0
2021-01-29,ADMF05ACN1,CORPORATE BOND,483950000000,1,0.0,0.0,0,44800000000,39400000000,399450000000,0,0,0,483650000000.0,0,0,0,0,300000000,0,0,0,0,300000000,483950000000.0,99.93801012501291,0.06198987498708544
2021-01-29,ADMF05BCN1,CORPORATE BOND,816050000000,1,3000000000.0,9500000000.0,1000000000,632100000000,66450000000,103000000000,0,0,0,815050000000.0,0,0,0,0,1000000000,0,0,0,0,1000000000,816050000000.0,99.87745848906317,0.12254151093682986
